employee_id,zip,state
EMP069632,80124,CO
EMP069633,61726,IL
EMP069634,12847,NY
EMP069635,33013,FL
EMP069636,95010,CA
EMP069637,33983,FL
EMP069638,19529,PA
EMP069639,23160,VA
EMP069640,77049,TX
EMP069641,72839,AR
EMP069642,06106,CT
EMP069643,34997,FL
EMP069644,77578,TX
EMP069645,06854,CT
EMP069646,64440,MO
EMP069647,43532,OH
EMP069648,29388,SC
EMP069649,44254,OH
EMP069650,24884,WV
EMP069651,10175,NY
EMP069652,08349,NJ
EMP069653,02339,MA
EMP069654,61102,IL
EMP069655,21750,MD
EMP069656,04564,ME
EMP069657,64639,MO
EMP069658,60470,IL
EMP069659,85296,AZ
EMP069660,28438,NC
EMP069661,30467,GA
EMP069662,37217,TN
EMP069663,33076,FL
EMP069664,94591,CA
EMP069665,24184,VA
EMP069666,80481,CO
EMP069667,77566,TX
EMP069668,43440,OH
EMP069669,62629,IL
EMP069670,23487,VA
EMP069671,63460,MO
EMP069672,08034,NJ
EMP069673,92675,CA
EMP069674,72512,AR
EMP069675,86351,AZ
EMP069676,64105,MO
EMP069677,79092,TX
EMP069678,90640,CA
EMP069679,76629,TX
EMP069680,93449,CA
EMP069681,32962,FL
EMP069682,33403,FL
EMP069683,95934,CA
EMP069684,21814,MD
EMP069685,06377,CT
EMP069686,56262,MN
EMP069687,02840,RI
EMP069688,69021,NE
EMP069689,78151,TX
EMP069690,85053,AZ
EMP069691,61358,IL
EMP069692,98685,WA
EMP069693,84765,UT
EMP069694,92602,CA
EMP069695,58064,ND
EMP069696,26372,WV
EMP069697,45217,OH
EMP069698,13630,NY
EMP069699,95633,CA
EMP069700,85708,AZ
EMP069701,01253,MA
EMP069702,56257,MN
EMP069703,92624,CA
EMP069704,04974,ME
EMP069705,75025,TX
EMP069706,46365,IN
EMP069707,13753,NY
EMP069708,76443,TX
EMP069709,56510,MN
EMP069710,71109,LA
EMP069711,46115,IN
EMP069712,58042,ND
EMP069713,07825,NJ
EMP069714,01368,MA
EMP069715,78756,TX
EMP069716,28081,NC
EMP069717,33413,FL
EMP069718,65322,MO
EMP069719,68861,NE
EMP069720,48720,MI
EMP069721,36544,AL
EMP069722,95816,CA
EMP069723,18503,PA
EMP069724,42204,KY
EMP069725,65283,MO
EMP069726,33136,FL
EMP069727,36854,AL
EMP069728,95691,CA
EMP069729,49452,MI
EMP069730,92610,CA
EMP069731,82710,WY
EMP069732,76066,TX
EMP069733,89101,NV
EMP069734,32437,FL
EMP069735,97754,OR
EMP069736,14710,NY
EMP069737,02170,MA
EMP069738,41472,KY
EMP069739,60605,IL
EMP069740,45402,OH
EMP069741,01901,MA
EMP069742,90013,CA
EMP069743,48038,MI
EMP069744,11365,NY
EMP069745,06382,CT
EMP069746,73010,OK
EMP069747,11741,NY
EMP069748,15758,PA
EMP069749,46543,IN
EMP069750,17307,PA
EMP069751,83314,ID
EMP069752,89425,NV
EMP069753,31622,GA
EMP069754,42713,KY
EMP069755,29325,SC
EMP069756,08836,NJ
EMP069757,89135,NV
EMP069758,70668,LA
EMP069759,74146,OK
EMP069760,92780,CA
EMP069761,96024,CA
EMP069762,80118,CO
EMP069763,30315,GA
EMP069764,15438,PA
EMP069765,78355,TX
EMP069766,02660,MA
EMP069767,46714,IN
EMP069768,19053,PA
EMP069769,95687,CA
EMP069770,36579,AL
EMP069771,65711,MO
EMP069772,59028,MT
EMP069773,48070,MI
EMP069774,27320,NC
EMP069775,52222,IA
EMP069776,96031,CA
EMP069777,76524,TX
EMP069778,20714,MD
EMP069779,37801,TN
EMP069780,98363,WA
EMP069781,01830,MA
EMP069782,55952,MN
EMP069783,98642,WA
EMP069784,78621,TX
EMP069785,15340,PA
EMP069786,07401,NJ
EMP069787,03841,NH
EMP069788,03262,NH
EMP069789,92025,CA
EMP069790,94066,CA
EMP069791,33950,FL
EMP069792,39146,MS
EMP069793,80127,CO
EMP069794,84329,UT
EMP069795,06089,CT
EMP069796,78028,TX
EMP069797,06084,CT
EMP069798,30572,GA
EMP069799,75488,TX
EMP069800,95345,CA
EMP069801,35235,AL
EMP069802,19608,PA
EMP069803,54460,WI
EMP069804,12071,NY
EMP069805,92107,CA
EMP069806,95828,CA
EMP069807,22972,VA
EMP069808,62015,IL
EMP069809,08251,NJ
EMP069810,95917,CA
EMP069811,16616,PA
EMP069812,56211,MN
EMP069813,90808,CA
EMP069814,76935,TX
EMP069815,06422,CT
EMP069816,63769,MO
EMP069817,46705,IN
EMP069818,78610,TX
EMP069819,40242,KY
EMP069820,37721,TN
EMP069821,46406,IN
EMP069822,10035,NY
EMP069823,03227,NH
EMP069824,89074,NV
EMP069825,06420,CT
EMP069826,96088,CA
EMP069827,93405,CA
EMP069828,78681,TX
EMP069829,28523,NC
EMP069830,84059,UT
EMP069831,90048,CA
EMP069832,34607,FL
EMP069833,36569,AL
EMP069834,22205,VA
EMP069835,35016,AL
EMP069836,29653,SC
EMP069837,45202,OH
EMP069838,85347,AZ
EMP069839,53594,WI
EMP069840,60538,IL
EMP069841,97812,OR
EMP069842,76016,TX
EMP069843,96006,CA
EMP069844,15295,PA
EMP069845,74552,OK
EMP069846,46321,IN
EMP069847,81055,CO
EMP069848,93625,CA
EMP069849,06057,CT
EMP069850,71427,LA
EMP069851,93553,CA
EMP069852,06854,CT
EMP069853,33896,FL
EMP069854,35406,AL
EMP069855,31063,GA
EMP069856,98203,WA
EMP069857,45614,OH
EMP069858,12928,NY
EMP069859,43145,OH
EMP069860,16433,PA
EMP069861,22738,VA
EMP069862,32046,FL
EMP069863,75930,TX
EMP069864,78742,TX
EMP069865,66217,KS
EMP069866,45323,OH
EMP069867,96118,CA
EMP069868,30328,GA
EMP069869,10168,NY
EMP069870,30114,GA
EMP069871,37325,TN
EMP069872,30016,GA
EMP069873,56318,MN
EMP069874,37737,TN
EMP069875,22027,VA
EMP069876,45154,OH
EMP069877,30189,GA
EMP069878,29161,SC
EMP069879,06026,CT
EMP069880,84094,UT
EMP069881,81413,CO
EMP069882,38951,MS
EMP069883,89011,NV
EMP069884,12148,NY
EMP069885,77386,TX
EMP069886,97405,OR
EMP069887,49452,MI
EMP069888,85535,AZ
EMP069889,28442,NC
EMP069890,77871,TX
EMP069891,99326,WA
EMP069892,79563,TX
EMP069893,76885,TX
EMP069894,49418,MI
EMP069895,66518,KS
EMP069896,92327,CA
EMP069897,07064,NJ
EMP069898,95035,CA
EMP069899,29585,SC
EMP069900,46990,IN
EMP069901,76036,TX
EMP069902,14548,NY
EMP069903,30814,GA
EMP069904,10511,NY
EMP069905,01886,MA
EMP069906,37658,TN
EMP069907,92401,CA
EMP069908,95842,CA
EMP069909,48049,MI
EMP069910,77377,TX
EMP069911,94930,CA
EMP069912,43323,OH
EMP069913,07981,NJ
EMP069914,61437,IL
EMP069915,62239,IL
EMP069916,31815,GA
EMP069917,29127,SC
EMP069918,54650,WI
EMP069919,53097,WI
EMP069920,94965,CA
EMP069921,29125,SC
EMP069922,73437,OK
EMP069923,08202,NJ
EMP069924,37645,TN
EMP069925,27523,NC
EMP069926,54212,WI
EMP069927,46044,IN
EMP069928,80422,CO
EMP069929,97063,OR
EMP069930,28637,NC
EMP069931,33325,FL
EMP069932,28213,NC
EMP069933,75948,TX
EMP069934,18854,PA
EMP069935,30213,GA
EMP069936,56118,MN
EMP069937,95946,CA
EMP069938,95570,CA
EMP069939,44056,OH
EMP069940,95623,CA
EMP069941,29016,SC
EMP069942,70772,LA
EMP069943,38347,TN
EMP069944,58495,ND
EMP069945,45882,OH
EMP069946,77995,TX
EMP069947,33827,FL
EMP069948,24226,VA
EMP069949,76272,TX
EMP069950,97844,OR
EMP069951,25437,WV
EMP069952,15684,PA
EMP069953,12912,NY
EMP069954,15052,PA
EMP069955,23314,VA
EMP069956,07502,NJ
EMP069957,61441,IL
EMP069958,96125,CA
EMP069959,42140,KY
EMP069960,93451,CA
EMP069961,37122,TN
EMP069962,66776,KS
EMP069963,33415,FL
EMP069964,32148,FL
EMP069965,95350,CA
EMP069966,79124,TX
EMP069967,59088,MT
EMP069968,92260,CA
EMP069969,73047,OK
EMP069970,90601,CA
EMP069971,75201,TX
EMP069972,39152,MS
EMP069973,32351,FL
EMP069974,14625,NY
EMP069975,48040,MI
EMP069976,14048,NY
EMP069977,65064,MO
EMP069978,90210,CA
EMP069979,97541,OR
EMP069980,90068,CA
EMP069981,03467,NH
EMP069982,43107,OH
EMP069983,76932,TX
EMP069984,93543,CA
EMP069985,41366,KY
EMP069986,38381,TN
EMP069987,91206,CA
EMP069988,01907,MA
EMP069989,60935,IL
EMP069990,33607,FL
EMP069991,63873,MO
EMP069992,44441,OH
EMP069993,62666,IL
EMP069994,30630,GA
EMP069995,98126,WA
EMP069996,20398,DC
EMP069997,34235,FL
EMP069998,97492,OR
EMP069999,76053,TX
EMP070000,31643,GA
EMP070001,15314,PA
EMP070002,57012,SD
EMP070003,37036,TN
EMP070004,37398,TN
EMP070005,33767,FL
EMP070006,34652,FL
EMP070007,20777,MD
EMP070008,49696,MI
EMP070009,22713,VA
EMP070010,94547,CA
EMP070011,01072,MA
EMP070012,34231,FL
EMP070013,23022,VA
EMP070014,23866,VA
EMP070015,73065,OK
EMP070016,46731,IN
EMP070017,11365,NY
EMP070018,76073,TX
EMP070019,27892,NC
EMP070020,48009,MI
EMP070021,85142,AZ
EMP070022,56114,MN
EMP070023,93901,CA
EMP070024,90221,CA
EMP070025,84004,UT
EMP070026,34608,FL
EMP070027,49781,MI
EMP070028,30413,GA
EMP070029,84747,UT
EMP070030,23845,VA
EMP070031,34689,FL
EMP070032,94526,CA
EMP070033,35461,AL
EMP070034,16421,PA
EMP070035,02035,MA
EMP070036,95231,CA
EMP070037,90249,CA
EMP070038,92070,CA
EMP070039,23901,VA
EMP070040,96150,CA
EMP070041,07044,NJ
EMP070042,78241,TX
EMP070043,27896,NC
EMP070044,79001,TX
EMP070045,02886,RI
EMP070046,62649,IL
EMP070047,21617,MD
EMP070048,47325,IN
EMP070049,61479,IL
EMP070050,68753,NE
EMP070051,41075,KY
EMP070052,16341,PA
EMP070053,12183,NY
EMP070054,84712,UT
EMP070055,91977,CA
EMP070056,01880,MA
EMP070057,89199,NV
EMP070058,61832,IL
EMP070059,82649,WY
EMP070060,57069,SD
EMP070061,06101,CT
EMP070062,75202,TX
EMP070063,85122,AZ
EMP070064,19930,DE
EMP070065,92253,CA
EMP070066,88256,NM
EMP070067,72683,AR
EMP070068,13790,NY
EMP070069,07670,NJ
EMP070070,37018,TN
EMP070071,32132,FL
EMP070072,18706,PA
EMP070073,45663,OH
EMP070074,80468,CO
EMP070075,48048,MI
EMP070076,78712,TX
EMP070077,77320,TX
EMP070078,76957,TX
EMP070079,58788,ND
EMP070080,47405,IN
EMP070081,71030,LA
EMP070082,95935,CA
EMP070083,75755,TX
EMP070084,32571,FL
EMP070085,98126,WA
EMP070086,95618,CA
EMP070087,98330,WA
EMP070088,31562,GA
EMP070089,39750,MS
EMP070090,95659,CA
EMP070091,33973,FL
EMP070092,15235,PA
EMP070093,21853,MD
EMP070094,06450,CT
EMP070095,68874,NE
EMP070096,72846,AR
EMP070097,78024,TX
EMP070098,49325,MI
EMP070099,91915,CA
EMP070100,45714,OH
EMP070101,75639,TX
EMP070102,92618,CA
EMP070103,16421,PA
EMP070104,15725,PA
EMP070105,84082,UT
EMP070106,13801,NY
EMP070107,94804,CA
EMP070108,29832,SC
EMP070109,62230,IL
EMP070110,16627,PA
EMP070111,32320,FL
EMP070112,98043,WA
EMP070113,43037,OH
EMP070114,91602,CA
EMP070115,13224,NY
EMP070116,93644,CA
EMP070117,95606,CA
EMP070118,48906,MI
EMP070119,50038,IA
EMP070120,30816,GA
EMP070121,14616,NY
EMP070122,76132,TX
EMP070123,20818,MD
EMP070124,81243,CO
EMP070125,68713,NE
EMP070126,55446,MN
EMP070127,29611,SC
EMP070128,16235,PA
EMP070129,74571,OK
EMP070130,95965,CA
EMP070131,92283,CA
EMP070132,68324,NE
EMP070133,13215,NY
EMP070134,06855,CT
EMP070135,83346,ID
EMP070136,75082,TX
EMP070137,08062,NJ
EMP070138,14589,NY
EMP070139,95140,CA
EMP070140,61704,IL
EMP070141,14626,NY
EMP070142,92399,CA
EMP070143,38587,TN
EMP070144,11232,NY
EMP070145,44667,OH
EMP070146,97873,OR
EMP070147,33068,FL
EMP070148,62465,IL
EMP070149,01069,MA
EMP070150,41071,KY
EMP070151,07505,NJ
EMP070152,12123,NY
EMP070153,80109,CO
EMP070154,75709,TX
EMP070155,32680,FL
EMP070156,45780,OH
EMP070157,43068,OH
EMP070158,39320,MS
EMP070159,98087,WA
EMP070160,24091,VA
EMP070161,63624,MO
EMP070162,08060,NJ
EMP070163,36321,AL
EMP070164,28429,NC
EMP070165,44308,OH
EMP070166,51459,IA
EMP070167,78016,TX
EMP070168,29650,SC
EMP070169,32805,FL
EMP070170,34983,FL
EMP070171,80204,CO
EMP070172,31075,GA
EMP070173,77360,TX
EMP070174,29115,SC
EMP070175,46403,IN
EMP070176,60491,IL
EMP070177,55119,MN
EMP070178,77351,TX
EMP070179,63662,MO
EMP070180,77444,TX
EMP070181,07711,NJ
EMP070182,46932,IN
EMP070183,56592,MN
EMP070184,56387,MN
EMP070185,16050,PA
EMP070186,08094,NJ
EMP070187,59720,MT
EMP070188,44030,OH
EMP070189,07020,NJ
EMP070190,95205,CA
EMP070191,11432,NY
EMP070192,94080,CA
EMP070193,95968,CA
EMP070194,01367,MA
EMP070195,77094,TX
EMP070196,49881,MI
EMP070197,28227,NC
EMP070198,46365,IN
EMP070199,02898,RI
EMP070200,75223,TX
EMP070201,79830,TX
EMP070202,93004,CA
EMP070203,38828,MS
EMP070204,94010,CA
EMP070205,40205,KY
EMP070206,27455,NC
EMP070207,92252,CA
EMP070208,96122,CA
EMP070209,53004,WI
EMP070210,28273,NC
EMP070211,32905,FL
EMP070212,86325,AZ
EMP070213,22902,VA
EMP070214,76066,TX
EMP070215,14091,NY
EMP070216,85736,AZ
EMP070217,16673,PA
EMP070218,34613,FL
EMP070219,06108,CT
EMP070220,10983,NY
EMP070221,30213,GA
EMP070222,06033,CT
EMP070223,35744,AL
EMP070224,96108,CA
EMP070225,93003,CA
EMP070226,45381,OH
EMP070227,78389,TX
EMP070228,22936,VA
EMP070229,14206,NY
EMP070230,93644,CA
EMP070231,07851,NJ
EMP070232,38730,MS
EMP070233,05076,VT
EMP070234,70514,LA
EMP070235,51545,IA
EMP070236,43050,OH
EMP070237,24066,VA
EMP070238,32927,FL
EMP070239,92802,CA
EMP070240,32129,FL
EMP070241,12817,NY
EMP070242,76870,TX
EMP070243,51231,IA
EMP070244,78108,TX
EMP070245,30575,GA
EMP070246,78744,TX
EMP070247,96129,CA
EMP070248,15145,PA
EMP070249,42541,KY
EMP070250,44624,OH
EMP070251,24586,VA
EMP070252,62477,IL
EMP070253,78606,TX
EMP070254,46932,IN
EMP070255,20106,VA
EMP070256,61028,IL
EMP070257,23801,VA
EMP070258,98603,WA
EMP070259,84123,UT
EMP070260,37134,TN
EMP070261,29080,SC
EMP070262,76261,TX
EMP070263,67669,KS
EMP070264,23461,VA
EMP070265,95449,CA
EMP070266,86046,AZ
EMP070267,30354,GA
EMP070268,12134,NY
EMP070269,48367,MI
EMP070270,30220,GA
EMP070271,80723,CO
EMP070272,57737,SD
EMP070273,12116,NY
EMP070274,96008,CA
EMP070275,77434,TX
EMP070276,20637,MD
EMP070277,22844,VA
EMP070278,60463,IL
EMP070279,37821,TN
EMP070280,31780,GA
EMP070281,14216,NY
EMP070282,17022,PA
EMP070283,19344,PA
EMP070284,20171,VA
EMP070285,49689,MI
EMP070286,91016,CA
EMP070287,94621,CA
EMP070288,95692,CA
EMP070289,92173,CA
EMP070290,93703,CA
EMP070291,92241,CA
EMP070292,68665,NE
EMP070293,20855,MD
EMP070294,78608,TX
EMP070295,29819,SC
EMP070296,75433,TX
EMP070297,12580,NY
EMP070298,97447,OR
EMP070299,28538,NC
EMP070300,72478,AR
EMP070301,24076,VA
EMP070302,80642,CO
EMP070303,98178,WA
EMP070304,44236,OH
EMP070305,75033,TX
EMP070306,84311,UT
EMP070307,06359,CT
EMP070308,89147,NV
EMP070309,85249,AZ
EMP070310,19950,DE
EMP070311,14228,NY
EMP070312,02562,MA
EMP070313,27944,NC
EMP070314,19075,PA
EMP070315,55812,MN
EMP070316,34217,FL
EMP070317,49117,MI
EMP070318,17821,PA
EMP070319,28673,NC
EMP070320,85650,AZ
EMP070321,76680,TX
EMP070322,84028,UT
EMP070323,89074,NV
EMP070324,01028,MA
EMP070325,74523,OK
EMP070326,33018,FL
EMP070327,60123,IL
EMP070328,61851,IL
EMP070329,98346,WA
EMP070330,86044,AZ
EMP070331,28080,NC
EMP070332,70753,LA
EMP070333,66756,KS
EMP070334,86024,AZ
EMP070335,76908,TX
EMP070336,46794,IN
EMP070337,48910,MI
EMP070338,83232,ID
EMP070339,75773,TX
EMP070340,67439,KS
EMP070341,92335,CA
EMP070342,56277,MN
EMP070343,90833,CA
EMP070344,47977,IN
EMP070345,75662,TX
EMP070346,66712,KS
EMP070347,55433,MN
EMP070348,93512,CA
EMP070349,33767,FL
EMP070350,39823,GA
EMP070351,81007,CO
EMP070352,11229,NY
EMP070353,02874,RI
EMP070354,76671,TX
EMP070355,85739,AZ
EMP070356,81415,CO
EMP070357,79911,TX
EMP070358,10118,NY
EMP070359,72749,AR
EMP070360,92868,CA
EMP070361,98833,WA
EMP070362,95101,CA
EMP070363,84401,UT
EMP070364,93608,CA
EMP070365,40456,KY
EMP070366,78073,TX
EMP070367,70533,LA
EMP070368,85138,AZ
EMP070369,38847,MS
EMP070370,51012,IA
EMP070371,66061,KS
EMP070372,28351,NC
EMP070373,17512,PA
EMP070374,67631,KS
EMP070375,92270,CA
EMP070376,18933,PA
EMP070377,56045,MN
EMP070378,07041,NJ
EMP070379,31539,GA
EMP070380,07012,NJ
EMP070381,21213,MD
EMP070382,91723,CA
EMP070383,01001,MA
EMP070384,27281,NC
EMP070385,28562,NC
EMP070386,60407,IL
EMP070387,81328,CO
EMP070388,78111,TX
EMP070389,12137,NY
EMP070390,54471,WI
EMP070391,29030,SC
EMP070392,95560,CA
EMP070393,92103,CA
EMP070394,56626,MN
EMP070395,33953,FL
EMP070396,30014,GA
EMP070397,94133,CA
EMP070398,27541,NC
EMP070399,78636,TX
EMP070400,31648,GA
EMP070401,24072,VA
EMP070402,85757,AZ
EMP070403,73733,OK
EMP070404,06108,CT
EMP070405,97741,OR
EMP070406,30554,GA
EMP070407,31501,GA
EMP070408,98647,WA
EMP070409,98021,WA
EMP070410,01259,MA
EMP070411,55612,MN
EMP070412,80249,CO
EMP070413,54801,WI
EMP070414,89101,NV
EMP070415,34222,FL
EMP070416,39160,MS
EMP070417,37014,TN
EMP070418,29667,SC
EMP070419,39360,MS
EMP070420,37134,TN
EMP070421,32431,FL
EMP070422,22042,VA
EMP070423,85128,AZ
EMP070424,21031,MD
EMP070425,45629,OH
EMP070426,61440,IL
EMP070427,16201,PA
EMP070428,58317,ND
EMP070429,92612,CA
EMP070430,76444,TX
EMP070431,78252,TX
EMP070432,10577,NY
EMP070433,31794,GA
EMP070434,27962,NC
EMP070435,16364,PA
EMP070436,48417,MI
EMP070437,97720,OR
EMP070438,95035,CA
EMP070439,06810,CT
EMP070440,37396,TN
EMP070441,91506,CA
EMP070442,79556,TX
EMP070443,32127,FL
EMP070444,11042,NY
EMP070445,13081,NY
EMP070446,14228,NY
EMP070447,20613,MD
EMP070448,31328,GA
EMP070449,38474,TN
EMP070450,04607,ME
EMP070451,77004,TX
EMP070452,24105,VA
EMP070453,11778,NY
EMP070454,83323,ID
EMP070455,49423,MI
EMP070456,24239,VA
EMP070457,03887,NH
EMP070458,93906,CA
EMP070459,95939,CA
EMP070460,12791,NY
EMP070461,11030,NY
EMP070462,92154,CA
EMP070463,19061,PA
EMP070464,95017,CA
EMP070465,41844,KY
EMP070466,71323,LA
EMP070467,38449,TN
EMP070468,19312,PA
EMP070469,89020,NV
EMP070470,75567,TX
EMP070471,90261,CA
EMP070472,98538,WA
EMP070473,22501,VA
EMP070474,72469,AR
EMP070475,61422,IL
EMP070476,90277,CA
EMP070477,40143,KY
EMP070478,01033,MA
EMP070479,24586,VA
EMP070480,77346,TX
EMP070481,97848,OR
EMP070482,35480,AL
EMP070483,13440,NY
EMP070484,92663,CA
EMP070485,02188,MA
EMP070486,23901,VA
EMP070487,77701,TX
EMP070488,79915,TX
EMP070489,38344,TN
EMP070490,39325,MS
EMP070491,60924,IL
EMP070492,28693,NC
EMP070493,28385,NC
EMP070494,30625,GA
EMP070495,77401,TX
EMP070496,49097,MI
EMP070497,27880,NC
EMP070498,19933,DE
EMP070499,92809,CA
EMP070500,54659,WI
EMP070501,73772,OK
EMP070502,76463,TX
EMP070503,87930,NM
EMP070504,92264,CA
EMP070505,71852,AR
EMP070506,33015,FL
EMP070507,33441,FL
EMP070508,86413,AZ
EMP070509,98586,WA
EMP070510,51047,IA
EMP070511,71264,LA
EMP070512,07823,NJ
EMP070513,31072,GA
EMP070514,84081,UT
EMP070515,47338,IN
EMP070516,45727,OH
EMP070517,76133,TX
EMP070518,57380,SD
EMP070519,77459,TX
EMP070520,35211,AL
EMP070521,02538,MA
EMP070522,34654,FL
EMP070523,95693,CA
EMP070524,22627,VA
EMP070525,13806,NY
EMP070526,92081,CA
EMP070527,29401,SC
EMP070528,12747,NY
EMP070529,87062,NM
EMP070530,06461,CT
EMP070531,21060,MD
EMP070532,53536,WI
EMP070533,40351,KY
EMP070534,75253,TX
EMP070535,74743,OK
EMP070536,78672,TX
EMP070537,80917,CO
EMP070538,17737,PA
EMP070539,32701,FL
EMP070540,21904,MD
EMP070541,28326,NC
EMP070542,98257,WA
EMP070543,01720,MA
EMP070544,33054,FL
EMP070545,97411,OR
EMP070546,20754,MD
EMP070547,62839,IL
EMP070548,35758,AL
EMP070549,32696,FL
EMP070550,30135,GA
EMP070551,07831,NJ
EMP070552,83452,ID
EMP070553,18051,PA
EMP070554,95246,CA
EMP070555,32141,FL
EMP070556,48878,MI
EMP070557,19082,PA
EMP070558,63446,MO
EMP070559,08026,NJ
EMP070560,17361,PA
EMP070561,90311,CA
EMP070562,95841,CA
EMP070563,76364,TX
EMP070564,89310,NV
EMP070565,95472,CA
EMP070566,28572,NC
EMP070567,27040,NC
EMP070568,70360,LA
EMP070569,53963,WI
EMP070570,03605,NH
EMP070571,23083,VA
EMP070572,93223,CA
EMP070573,92706,CA
EMP070574,77990,TX
EMP070575,43119,OH
EMP070576,77705,TX
EMP070577,01803,MA
EMP070578,20260,DC
EMP070579,90650,CA
EMP070580,98244,WA
EMP070581,39730,MS
EMP070582,33324,FL
EMP070583,32224,FL
EMP070584,62432,IL
EMP070585,13407,NY
EMP070586,92373,CA
EMP070587,45505,OH
EMP070588,08078,NJ
EMP070589,27007,NC
EMP070590,12008,NY
EMP070591,12743,NY
EMP070592,77315,TX
EMP070593,85012,AZ
EMP070594,81527,CO
EMP070595,95834,CA
EMP070596,57455,SD
EMP070597,89316,NV
EMP070598,34234,FL
EMP070599,71838,AR
EMP070600,07110,NJ
EMP070601,29543,SC
EMP070602,79849,TX
EMP070603,85602,AZ
EMP070604,33065,FL
EMP070605,57231,SD
EMP070606,23517,VA
EMP070607,44128,OH
EMP070608,67518,KS
EMP070609,35446,AL
EMP070610,01245,MA
EMP070611,67221,KS
EMP070612,53543,WI
EMP070613,67757,KS
EMP070614,98155,WA
EMP070615,77539,TX
EMP070616,53505,WI
EMP070617,35205,AL
EMP070618,61604,IL
EMP070619,78589,TX
EMP070620,91203,CA
EMP070621,92694,CA
EMP070622,28444,NC
EMP070623,11742,NY
EMP070624,73546,OK
EMP070625,43610,OH
EMP070626,07748,NJ
EMP070627,90715,CA
EMP070628,10171,NY
EMP070629,62881,IL
EMP070630,49085,MI
EMP070631,64422,MO
EMP070632,92832,CA
EMP070633,34690,FL
EMP070634,93219,CA
EMP070635,71334,LA
EMP070636,99323,WA
EMP070637,38232,TN
EMP070638,89703,NV
EMP070639,75708,TX
EMP070640,90732,CA
EMP070641,75002,TX
EMP070642,02116,MA
EMP070643,11542,NY
EMP070644,30137,GA
EMP070645,94040,CA
EMP070646,08536,NJ
EMP070647,33907,FL
EMP070648,70091,LA
EMP070649,17084,PA
EMP070650,33950,FL
EMP070651,63566,MO
EMP070652,45769,OH
EMP070653,32569,FL
EMP070654,28114,NC
EMP070655,23091,VA
EMP070656,96001,CA
EMP070657,38240,TN
EMP070658,76001,TX
EMP070659,30554,GA
EMP070660,34655,FL
EMP070661,60466,IL
EMP070662,49648,MI
EMP070663,98403,WA
EMP070664,54418,WI
EMP070665,72434,AR
EMP070666,41049,KY
EMP070667,12586,NY
EMP070668,92007,CA
EMP070669,90023,CA
EMP070670,98031,WA
EMP070671,28447,NC
EMP070672,62451,IL
EMP070673,70344,LA
EMP070674,38105,TN
EMP070675,30318,GA
EMP070676,93117,CA
EMP070677,60112,IL
EMP070678,29036,SC
EMP070679,45868,OH
EMP070680,35115,AL
EMP070681,48628,MI
EMP070682,29624,SC
EMP070683,85007,AZ
EMP070684,12932,NY
EMP070685,10106,NY
EMP070686,54554,WI
EMP070687,02367,MA
EMP070688,62438,IL
EMP070689,02324,MA
EMP070690,54421,WI
EMP070691,89015,NV
EMP070692,55940,MN
EMP070693,80205,CO
EMP070694,33709,FL
EMP070695,33417,FL
EMP070696,34746,FL
EMP070697,85204,AZ
EMP070698,34234,FL
EMP070699,29323,SC
EMP070700,31711,GA
EMP070701,04925,ME
EMP070702,77703,TX
EMP070703,61777,IL
EMP070704,47125,IN
EMP070705,67444,KS
EMP070706,01845,MA
EMP070707,24562,VA
EMP070708,73463,OK
EMP070709,48383,MI
EMP070710,50625,IA
EMP070711,85259,AZ
EMP070712,37779,TN
EMP070713,10060,NY
EMP070714,94129,CA
EMP070715,90022,CA
EMP070716,70554,LA
EMP070717,94549,CA
EMP070718,95501,CA
EMP070719,90805,CA
EMP070720,42051,KY
EMP070721,80815,CO
EMP070722,49346,MI
EMP070723,15218,PA
EMP070724,49716,MI
EMP070725,28629,NC
EMP070726,06259,CT
EMP070727,29726,SC
EMP070728,27316,NC
EMP070729,76225,TX
EMP070730,95935,CA
EMP070731,21777,MD
EMP070732,01364,MA
EMP070733,33496,FL
EMP070734,94114,CA
EMP070735,44092,OH
EMP070736,27948,NC
EMP070737,90640,CA
EMP070738,75009,TX
EMP070739,14072,NY
EMP070740,44637,OH
EMP070741,62280,IL
EMP070742,31821,GA
EMP070743,81601,CO
EMP070744,79528,TX
EMP070745,16423,PA
EMP070746,93730,CA
EMP070747,66442,KS
EMP070748,06896,CT
EMP070749,79424,TX
EMP070750,32193,FL
EMP070751,15367,PA
EMP070752,27529,NC
EMP070753,33472,FL
EMP070754,32081,FL
EMP070755,77624,TX
EMP070756,86441,AZ
EMP070757,79404,TX
EMP070758,32680,FL
EMP070759,93625,CA
EMP070760,98394,WA
EMP070761,98664,WA
EMP070762,75253,TX
EMP070763,12472,NY
EMP070764,90501,CA
EMP070765,04864,ME
EMP070766,38564,TN
EMP070767,08201,NJ
EMP070768,44224,OH
EMP070769,68372,NE
EMP070770,49052,MI
EMP070771,32129,FL
EMP070772,04428,ME
EMP070773,95828,CA
EMP070774,27042,NC
EMP070775,29556,SC
EMP070776,48069,MI
EMP070777,50558,IA
EMP070778,75901,TX
EMP070779,85322,AZ
EMP070780,48838,MI
EMP070781,95973,CA
EMP070782,31326,GA
EMP070783,50036,IA
EMP070784,95456,CA
EMP070785,94027,CA
EMP070786,48640,MI
EMP070787,36784,AL
EMP070788,54494,WI
EMP070789,95637,CA
EMP070790,62864,IL
EMP070791,78593,TX
EMP070792,92363,CA
