employee_id,zip,state,nearest_plant_city,nearest_plant_state,facility,category
EMP018812,97220,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018813,97113,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018814,98665,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018815,98660,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018816,97053,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018817,97056,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018818,97229,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018819,97124,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018820,97053,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018821,97086,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018822,97006,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018823,98661,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018824,97056,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018825,97008,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018826,97133,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018827,97005,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018828,97266,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018829,97236,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018830,97219,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018831,98685,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018832,98665,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018833,97223,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018834,97062,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018835,97233,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018836,97003,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018837,98683,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018838,97266,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018839,97231,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018840,97053,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018841,98604,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018842,97266,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018843,98682,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018844,97211,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018845,97205,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018846,98662,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018847,97211,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018848,97231,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018849,97233,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018850,97113,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018851,97221,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018852,98606,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018853,98685,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018854,97123,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018855,97203,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018856,97213,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018857,97078,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018858,97003,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018859,97230,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018860,97232,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018861,97210,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018862,97056,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018863,97209,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018864,97053,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018865,97227,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018866,97008,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018867,97125,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018868,97007,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018869,97217,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018870,98665,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018871,97231,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018872,97053,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018873,97056,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018874,97231,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018875,97034,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018876,97224,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018877,97006,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018878,97035,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018879,98662,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018880,97209,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018881,97202,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018882,97006,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018883,97231,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018884,97221,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018885,97231,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018886,97034,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018887,97206,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018888,97202,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018889,97003,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018890,97211,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018891,97218,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018892,97217,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018893,97231,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018894,97212,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018895,97214,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018896,97086,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018897,97209,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018898,97117,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018899,97211,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018900,97230,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018901,97215,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018902,97117,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018903,97233,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018904,97056,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018905,98642,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018906,98662,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018907,97113,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018908,97086,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018909,97221,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018910,97006,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018911,97217,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018912,97216,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018913,97267,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018914,97106,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018915,97233,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018916,97008,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018917,97218,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018918,97210,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018919,97205,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018920,97215,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018921,97203,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018922,97231,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018923,97231,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018924,97003,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018925,97211,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018926,97140,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018927,97230,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018928,98642,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018929,97266,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018930,98663,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018931,98665,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018932,97220,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018933,97005,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018934,97231,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018935,98662,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018936,98664,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018937,97211,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018938,97053,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018939,97216,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018940,97062,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018941,97140,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018942,97086,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018943,98660,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018944,98684,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018945,98642,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018946,97223,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018947,98662,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018948,98664,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018949,97211,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018950,97205,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018951,97140,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018952,97106,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018953,98606,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018954,97202,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018955,97210,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018956,98661,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018957,97224,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018958,97006,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018959,97227,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018960,97034,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018961,97217,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018962,97123,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018963,97266,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018964,97222,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018965,97213,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018966,97236,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018967,98664,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018968,97210,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018969,97231,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018970,97062,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018971,98683,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018972,97018,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018973,97229,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018974,97206,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018975,97035,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018976,97053,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018977,97209,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018978,97056,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018979,97218,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018980,98686,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018981,97236,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018982,98662,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018983,97213,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018984,97106,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018985,97006,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018986,97221,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018987,97210,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018988,97231,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018989,97201,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018990,97133,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018991,97229,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018992,98664,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018993,97212,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018994,97239,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018995,97005,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018996,97217,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018997,98661,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018998,97005,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP018999,97239,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019000,97211,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019001,97018,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019002,97229,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019003,98685,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019004,97205,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019005,97053,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019006,97219,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019007,97007,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019008,98685,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019009,97227,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019010,97215,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019011,97008,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019012,97205,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019013,97003,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019014,97056,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019015,97215,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019016,97140,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019017,97214,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019018,97231,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019019,97006,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019020,98682,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019021,97227,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019022,97220,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019023,97006,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019024,98683,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019025,97205,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019026,97123,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019027,97231,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019028,97215,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019029,97113,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019030,97035,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019031,98662,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019032,98606,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019033,98685,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019034,97231,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019035,97211,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019036,98664,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019037,97008,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019038,97213,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019039,98661,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019040,97219,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019041,98604,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019042,97239,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019043,97133,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019044,98684,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019045,97005,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019046,97239,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019047,97003,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019048,97051,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019049,97006,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019050,97106,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019051,97221,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019052,97210,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019053,97222,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019054,98663,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019055,97203,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019056,97008,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019057,98663,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019058,98685,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019059,98684,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019060,98664,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019061,97220,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019062,97035,OR,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019063,98665,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019064,98683,WA,Portland / Linnton,OR,NW St. Helens Rd Facility,Roofing & Asphalt Plant
EMP019065,36066,AL,Prattville,AL,New Shingle Facility,Roofing & Asphalt Plant
EMP019066,36025,AL,Prattville,AL,New Shingle Facility,Roofing & Asphalt Plant
EMP019067,36008,AL,Prattville,AL,New Shingle Facility,Roofing & Asphalt Plant
EMP019068,36067,AL,Prattville,AL,New Shingle Facility,Roofing & Asphalt Plant
EMP019069,36051,AL,Prattville,AL,New Shingle Facility,Roofing & Asphalt Plant
EMP019070,36066,AL,Prattville,AL,New Shingle Facility,Roofing & Asphalt Plant
EMP019071,36066,AL,Prattville,AL,New Shingle Facility,Roofing & Asphalt Plant
EMP019072,36112,AL,Prattville,AL,New Shingle Facility,Roofing & Asphalt Plant
EMP019073,36067,AL,Prattville,AL,New Shingle Facility,Roofing & Asphalt Plant
EMP019074,36022,AL,Prattville,AL,New Shingle Facility,Roofing & Asphalt Plant
EMP019075,36104,AL,Prattville,AL,New Shingle Facility,Roofing & Asphalt Plant
EMP019076,36067,AL,Prattville,AL,New Shingle Facility,Roofing & Asphalt Plant
EMP019077,36008,AL,Prattville,AL,New Shingle Facility,Roofing & Asphalt Plant
EMP019078,36067,AL,Prattville,AL,New Shingle Facility,Roofing & Asphalt Plant
EMP019079,36054,AL,Prattville,AL,New Shingle Facility,Roofing & Asphalt Plant
EMP019080,36054,AL,Prattville,AL,New Shingle Facility,Roofing & Asphalt Plant
EMP019081,36115,AL,Prattville,AL,New Shingle Facility,Roofing & Asphalt Plant
EMP019082,36752,AL,Prattville,AL,New Shingle Facility,Roofing & Asphalt Plant
